,Unnamed: 0,type,url,displayUrl,caption,commentsCount,likesCount,labels,labels_str
830,830,Image,https://www.instagram.com/p/ChcVvvsMD5z/,https://instagram.fccu3-1.fna.fbcdn.net/v/t51.2885-15/300002747_1041603413211551_2242353977755329894_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fccu3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=7YJtVfO-a8MAX8YbMM0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDDnEuA0L46mQyubhqLc4KC7GO_xZVb2Nd0rRX0Dto-6Q&oe=638B4788&_nc_sid=86f79a,"Fun in the sun...and the pool! 🌊✨ @mariduds⁠
⁠
Shop Item #: 3919296⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #summer #summervibes #summerstyle",61,33819,[],
831,831,Image,https://www.instagram.com/p/ChcSc3BMjsA/,https://instagram.fccu3-1.fna.fbcdn.net/v/t51.2885-15/300126308_2766561830154591_1680323969823655012_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fccu3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=pGHXr5sGWfgAX-bUfHK&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDYmxQLlCQ9gSB9vOhro8XnZiQgwd2hJW64T00svWu5Bw&oe=638C1EEC&_nc_sid=86f79a,"Classy vibes 🤍✨ @theamarisbrown⁠
⁠
Shop Item #: 10240182⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #SHEINcurve #SHEINSXY",26,5096,"['Sky', 'Cloud', 'Fashion', 'Sleeve', 'Waist', 'Tree', 'Thigh', 'Cool', 'Happy', 'Black hair']",Sky Cloud Fashion Sleeve Waist Tree Thigh Cool Happy Black hair
832,832,Image,https://www.instagram.com/p/ChcLiVmuBjE/,https://instagram.fccu3-1.fna.fbcdn.net/v/t51.2885-15/300372104_775255810592761_5379983730339821808_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fccu3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=_AlscNPDjJUAX8X-795&edm=APU89FABAAAA&ccb=7-5&oh=00_AfChL1acQtLkVv47zjC_HbvF4C8HmZf2X0CIPcc8LVEe6A&oe=638B9B01&_nc_sid=86f79a,"We're doing it big in Dallas! 🏜⁠
Get ready because we are on our way! ✈⁠
📆  8/26-8/28⁠
📍 Willow Bend 6121 W Park Blvd Plano, TX 75093⁠
⁠
#SHEINTexas #MeetSHEIN #SHEINPopup",35,4451,"['Hair', 'Joint', 'Hand', 'Shoulder', 'Arm', 'Dress', 'Leg', 'Human body', 'Waist', 'Sleeve']",Hair Joint Hand Shoulder Arm Dress Leg Human body Waist Sleeve
833,833,Image,https://www.instagram.com/p/ChcIBCyOv1i/,https://instagram.fccu3-1.fna.fbcdn.net/v/t51.2885-15/299971485_782042299654786_7764882555308004902_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fccu3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=S1O_-9HlObAAX9LsCxE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBnt0ZxsRtJbhI2i_tGDn2CjrKDDjSDJxpi9X2xvMiczQ&oe=638BDD95&_nc_sid=86f79a,"Strike a pose ⚡  @kittyyli⁠
⁠
Shop Item #: 10551663⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #summer #chic #summervibes",37,5677,"['Leg', 'Lingerie top', 'Flash photography', 'Thigh', 'Brassiere', 'Waist', 'Black hair', 'Undergarment', 'Fawn', 'Wood']",Leg Lingerie top Flash photography Thigh Brassiere Waist Black hair Undergarment Fawn Wood
834,834,Image,https://www.instagram.com/p/ChaW2tes2HH/,https://instagram.fccu3-1.fna.fbcdn.net/v/t51.2885-15/299659092_3238512223145123_8664793358426550250_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fccu3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=yXMdvMaI0FUAX_Lkv_s&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAXyIPL81jUZbNJEIfRgwutigLUW7UPoSyhS6FxsGQBiQ&oe=638AD8B8&_nc_sid=86f79a,"Chic in the city ✨  @berrylove101⁠
⁠
Shop Item #: 10119155⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #SHEINSXY #OOTD",47,8078,"['Joint', 'Dress', 'Waist', 'Flash photography', 'Happy', 'Thigh', 'Gown', 'Bridal party dress', 'Fashion design', 'Formal wear']",Joint Dress Waist Flash photography Happy Thigh Gown Bridal party dress Fashion design Formal wear
836,836,Image,https://www.instagram.com/p/ChaP923rI6p/,https://instagram.fccu3-1.fna.fbcdn.net/v/t51.2885-15/299932075_5276054369098498_2897410601319377299_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fccu3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=wz6o3JPrDOAAX8HAaqP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAW_o5V4yuWrEhlGUgLdEwM4SBDdJ-gNFSGhXqj8_GWUg&oe=638CAD61&_nc_sid=86f79a,"Sunny days are forever in our hearts 🌞  @_bya.mea_⁠
⁠
Shop Item #: 4645727⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #bikini #chic #vacation",36,8867,"['Water', 'Sky', 'Swimsuit top', 'Lingerie top', 'People on beach', 'Brassiere', 'Blue', 'Swimwear', 'Swimsuit bottom', 'Thigh']",Water Sky Swimsuit top Lingerie top People on beach Brassiere Blue Swimwear Swimsuit bottom Thigh
837,837,Image,https://www.instagram.com/p/ChaMax1OpKE/,https://instagram.fccu3-1.fna.fbcdn.net/v/t51.2885-15/299539596_770440017348001_6805858912459376749_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fccu3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=TFppFlYgMokAX8-ibRe&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCbGQPtkc0Nmr64GMpoYy1vnWwz7bW4eI4IvkSNKi-2Kw&oe=638CB63A&_nc_sid=86f79a,"When your outfit is on point! 💚  @martina_bantik⁠
⁠
Shop Item #: 10660067⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #OOTD #summer #summerfashion",39,10704,"['Water', 'Sky', 'Boat', 'Cloud', 'Watercraft', 'Azure', 'Flash photography', 'Dress', 'Vehicle', 'Boats and boating--Equipment and supplies']",Water Sky Boat Cloud Watercraft Azure Flash photography Dress Vehicle Boats and boating--Equipment and supplies
838,838,Image,https://www.instagram.com/p/ChaJGyoOb8a/,https://instagram.fccu3-1.fna.fbcdn.net/v/t51.2885-15/299800154_871556047163090_5242337544330710258_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fccu3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=rgQLmZHSKUIAX-PPiLw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCA2f2yDMKq6IY6T8Lj1FvqfgnFFXj2CSjXaiZJu0JTxQ&oe=638C1CFE&_nc_sid=86f79a,"Giving this look a 10/10 😍  @victoriabartonova⁠
⁠
Shop Item #: 9291672⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #fashion #chic #summervibes",25,9187,"['Cloud', 'Sky', 'Arm', 'Shoulder', 'Leg', 'People in nature', 'Dress', 'Flash photography', 'Waist', 'Thigh']",Cloud Sky Arm Shoulder Leg People in nature Dress Flash photography Waist Thigh
839,839,Image,https://www.instagram.com/p/ChaFkbmuw6b/,https://instagram.fccu3-1.fna.fbcdn.net/v/t51.2885-15/299723011_634253011293557_100527579300569774_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fccu3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=E5fuGxilZDcAX9qeH5w&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDj45PiMvCNrRbfj3_uNI2PtXVXYv2SfVOh06wVLOHLIg&oe=638AF8BA&_nc_sid=86f79a,"Yep, we are in love 💓  @moemoe_0926⁠
⁠
Shop Item #: 6566152⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #summervibe #chic #OOTD",8,5255,"['Joint', 'Hairstyle', 'Shoulder', 'Vision care', 'Cloud', 'Sunglasses', 'Dress', 'Neck', 'Sleeve', 'Eyewear']",Joint Hairstyle Shoulder Vision care Cloud Sunglasses Dress Neck Sleeve Eyewear
840,840,Image,https://www.instagram.com/p/ChZ30slurVa/,https://instagram.fewr1-6.fna.fbcdn.net/v/t51.2885-15/299965999_1261621841307255_3170055971687732125_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fewr1-6.fna.fbcdn.net&_nc_cat=103&_nc_ohc=N6E_bv26jUYAX8JzbIK&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCi1eC2OQj7nieY6Apr1nl0mC7XskcILADEeddUrlW-SQ&oe=638B5A73&_nc_sid=86f79a,"Boss babe energy 💙  @angelacastellanoss⁠ @luvletteofficial 
⁠
Shop Item #: 10868368, 10868322⁠
⁠
#Luvlette #luvlettepartner #Luvlettestyle #SheerTheLuv",93,48947,"['Swimsuit top', 'Lingerie top', 'Muscle', 'Leg', 'Swimwear', 'Waist', 'Brassiere', 'Swimsuit bottom', 'Thigh', 'Undergarment']",Swimsuit top Lingerie top Muscle Leg Swimwear Waist Brassiere Swimsuit bottom Thigh Undergarment
841,841,Image,https://www.instagram.com/p/ChZ0h7lsNsR/,https://instagram.fewr1-5.fna.fbcdn.net/v/t51.2885-15/299781128_1088456828729754_2088009683869544260_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fewr1-5.fna.fbcdn.net&_nc_cat=106&_nc_ohc=AKx5uv7szrUAX8RQlfX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBYkMnZAMUx6xFa-f2_4DgTuN3Zc2xqwFqCxN-s14ByUw&oe=638C8C5E&_nc_sid=86f79a,"Picture perfect every time 📸  @dafnenr⁠
⁠
Shop Item #: 10408332⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #fashion #chic",57,35692,"['Shoulder', 'Vision care', 'Lingerie top', 'Waist', 'Sunglasses', 'Swimwear', 'Eyewear', 'Thigh', 'Swimsuit top', 'Chest']",Shoulder Vision care Lingerie top Waist Sunglasses Swimwear Eyewear Thigh Swimsuit top Chest
844,844,Image,https://www.instagram.com/p/ChXyD2FAuAa/,https://instagram.fewr1-5.fna.fbcdn.net/v/t51.2885-15/299681880_1654429474928206_4380983862438966649_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fewr1-5.fna.fbcdn.net&_nc_cat=110&_nc_ohc=4w8WbZVVZ28AX8pcRXv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAdJAkh7DIZ_1Gc4qTRNwrb8tM03lMUEfMLd4r0t-d9vg&oe=638B1021&_nc_sid=86f79a,"When the sun goes down, that’s when you see me glow ✨  @silliaadjapong⁠
⁠
Shop Item #: 10304150⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #chic #SHEINstyle #fashion #OOTD",27,6656,[],
845,845,Image,https://www.instagram.com/p/ChXuf7ttY_Z/,https://instagram.fewr1-6.fna.fbcdn.net/v/t51.2885-15/300046688_185790800595303_3400653434703745681_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fewr1-6.fna.fbcdn.net&_nc_cat=103&_nc_ohc=dh1nTDpu0pYAX_IkInq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfALNhed3dA_SyG5e3T-769diHcQfKyu2q50I95DsyG7yA&oe=638BCC29&_nc_sid=86f79a,"Sparkle too hard ? ✨ JK, we know that's impossible @romwe⁠
⁠
#ROMWE #OOTD #ROMWESS22 #homecoming",18,6332,"['Fashion', 'Pink', 'Dress', 'Flash photography', 'Interior design', 'Sunglasses', 'Decoration', 'Red', 'Fun', 'Eyewear']",Fashion Pink Dress Flash photography Interior design Sunglasses Decoration Red Fun Eyewear
846,846,Image,https://www.instagram.com/p/ChXrLovD48Z/,https://instagram.fewr1-5.fna.fbcdn.net/v/t51.2885-15/299876356_3158859597669059_7181320165902818490_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fewr1-5.fna.fbcdn.net&_nc_cat=111&_nc_ohc=0djlcgr9WnAAX8VZ7Rk&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAfuThQN8056lbQzZTbMntT4tV-SvAeAF29-JGe0vvDEg&oe=638CAF7E&_nc_sid=86f79a,"In need of a vacay ☀️ @beautybygenecia⁠
⁠
Shop Item #: 10780001⁠
⁠
#GLOWMODE #GLOWMODEsupport",27,6564,"['Plant', 'Shoulder', 'Flowerpot', 'Leg', 'Houseplant', 'Smile', 'Thigh', 'Waist', 'Flash photography', 'Knee']",Plant Shoulder Flowerpot Leg Houseplant Smile Thigh Waist Flash photography Knee
847,847,Image,https://www.instagram.com/p/ChXrLovD48Z/,https://instagram.fhan4-2.fna.fbcdn.net/v/t51.2885-15/299876356_3158859597669059_7181320165902818490_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhan4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=0djlcgr9WnAAX9sYazK&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDfltBDmX9D_kJrfl42XS1OKJavTkXgOvjKpBvvJxiTzQ&oe=638CAF7E&_nc_sid=86f79a,"In need of a vacay ☀️ @beautybygenecia⁠
⁠
Shop Item #: 10780001⁠
⁠
#GLOWMODE #GLOWMODEsupport",27,6564,"['Plant', 'Shoulder', 'Flowerpot', 'Leg', 'Houseplant', 'Smile', 'Thigh', 'Waist', 'Flash photography', 'Knee']",Plant Shoulder Flowerpot Leg Houseplant Smile Thigh Waist Flash photography Knee
849,849,Image,https://www.instagram.com/p/ChXB8ijOVpa/,https://instagram.fhan4-3.fna.fbcdn.net/v/t51.2885-15/299523487_5342229979224372_1586092947094738477_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhan4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=y37vUp6fO04AX_ySp3_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCjJNein4RLPtdVzdlYOSBTQB6h8CotpUyUbjn2XF24Tg&oe=638AE49B&_nc_sid=86f79a,"Kinda in love, kinda obsessed 👏 @aneeqafarid⁠
⁠
Shop Item #: 6847032, 6494112⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #beach #vacation #coverup",48,16536,"['Leg', 'Sky', 'Thigh', 'Waist', 'Swimwear', 'Flash photography', 'Happy', 'Fawn', 'People in nature', 'Brassiere']",Leg Sky Thigh Waist Swimwear Flash photography Happy Fawn People in nature Brassiere
850,850,Image,https://www.instagram.com/p/ChW-b0FMi4Z/,https://instagram.fhan4-3.fna.fbcdn.net/v/t51.2885-15/299520403_2689187994548244_2040451352999483993_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhan4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=PMOhGazcGewAX9PlDsA&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDDzwJM5M3piNmG9IIsGStKelMpO90iI2oqcjRt9ZcdXA&oe=638C35FE&_nc_sid=86f79a,"Wishin it was bikini season year round 👙 @annevadder⁠
⁠
Shop Item #: 9901892⁠⁠
⁠
#SHEIN #SHEINforall #SHEINstyle #SHEINSS22 #bikini #chic #summervibe #vacation",34,10250,"['Swimsuit top', 'Lingerie top', 'Sky', 'Brassiere', 'Undergarment', 'Waist', 'Thigh', 'Swimwear', 'Lingerie', 'Sunglasses']",Swimsuit top Lingerie top Sky Brassiere Undergarment Waist Thigh Swimwear Lingerie Sunglasses
851,851,Image,https://www.instagram.com/p/ChWCxwyL-Ko/,https://instagram.fhan3-4.fna.fbcdn.net/v/t51.2885-15/299980165_155101743800104_5299806057545716015_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhan3-4.fna.fbcdn.net&_nc_cat=104&_nc_ohc=wqeGnH5Le0sAX8RXgxO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCC3fP2bI7yjBoQGtltVy2wzAXsc2E8BWAmpKkORZuhBw&oe=638AF71B&_nc_sid=86f79a,"Attn all Artists! 📢Want to see your artwork featured on our clothing?! 👀

We partnered with trending artist, Donna Adi, to bring you the SHEIN X Artist: Live in Color Contest—YOUR opportunity to create colorful artwork inspired by the theme 'Live in Color' so we can turn them into cool clothes for the world to enjoy! 🌎

💰 Plus, enter at the @shein_us account for a chance to win a SHEIN gift card>> https://shein.shop/963ql4a

For more campaign details, please click the 🔗https://shein.shop/cpg4bbw

Support Indie Artists and Designers, follow @sheinx_official

#SHEINX #SHEINdtiys #SHEINXDonnaAdi",42,3900,"['White', 'Product', 'Font', 'Yellow', 'Line', 'Material property', 'Magenta', 'Happy', 'Design', 'Graphics']",White Product Font Yellow Line Material property Magenta Happy Design Graphics
852,852,Image,https://www.instagram.com/p/ChVNQ6dOEMz/,https://instagram.fhan3-5.fna.fbcdn.net/v/t51.2885-15/299467484_107194855439997_7794903242314215040_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhan3-5.fna.fbcdn.net&_nc_cat=109&_nc_ohc=aWg8HKlsWVsAX_HqKsD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDmYg2gDbwdyN5JwMLZlHvXy3bmTCYCmxTDKHu-TjPEvQ&oe=638C4D06&_nc_sid=86f79a,"For the baddest babes 💣  @orianagonzalezmarzoli⁠
⁠
Shop Item #: 4728642⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #OOTD",81,12814,[],
853,853,Image,https://www.instagram.com/p/ChVJsK6J5Zx/,https://instagram.fhan3-5.fna.fbcdn.net/v/t51.2885-15/299424415_188342767000905_1399068506538893208_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhan3-5.fna.fbcdn.net&_nc_cat=109&_nc_ohc=LyxEkoflEOwAX_Lu2Fe&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDEdAVBVgzPdPI6wJQZ0FUfe61tt8Y0rQC26wU4qDmG5w&oe=638C23DE&_nc_sid=86f79a,"Look it up it's called fashion ✨  @mayadunn⁠
⁠
Shop Item #: 10825683⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #fashionista",67,11835,"['Leg', 'Lingerie top', 'Waist', 'Thigh', 'Fashion design', 'Lingerie', 'Black hair', 'Abdomen', 'Fashion model', 'Undergarment']",Leg Lingerie top Waist Thigh Fashion design Lingerie Black hair Abdomen Fashion model Undergarment
856,856,Image,https://www.instagram.com/p/ChU_h0Iugz1/,https://instagram.fhan3-3.fna.fbcdn.net/v/t51.2885-15/299508946_2233924510110601_3780778387686836055_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fhan3-3.fna.fbcdn.net&_nc_cat=101&_nc_ohc=oeHm5f81dlsAX_pSdFb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAXCxEqsSO6C5SZlXBNZBPDvoQV1GMGNGo0cWKtbqiBtg&oe=638B9A7E&_nc_sid=86f79a,"Can't take our eyes off of you 🤍  @andreeaa455⁠
⁠
Shop Item #: 711999⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #OOTD",22,6883,"['Joint', 'Skin', 'Hand', 'Shoulder', 'Arm', 'Leg', 'Flash photography', 'Textile', 'Waist', 'One-piece garment']",Joint Skin Hand Shoulder Arm Leg Flash photography Textile Waist One-piece garment
857,857,Image,https://www.instagram.com/p/ChU_h0Iugz1/,https://instagram.fcai19-6.fna.fbcdn.net/v/t51.2885-15/299508946_2233924510110601_3780778387686836055_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcai19-6.fna.fbcdn.net&_nc_cat=101&_nc_ohc=oeHm5f81dlsAX8tpD23&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCaBalmO5M1IQBbh0eZERS-Wq2qt1oQlYcx3BrGZIcaFA&oe=638B9A7E&_nc_sid=86f79a,"Can't take our eyes off of you 🤍  @andreeaa455⁠
⁠
Shop Item #: 711999⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #OOTD",22,6883,"['Joint', 'Skin', 'Hand', 'Shoulder', 'Arm', 'Leg', 'Flash photography', 'Textile', 'Waist', 'One-piece garment']",Joint Skin Hand Shoulder Arm Leg Flash photography Textile Waist One-piece garment
858,858,Image,https://www.instagram.com/p/ChU7-1OOwbR/,https://instagram.fcai19-6.fna.fbcdn.net/v/t51.2885-15/299797370_806946957331195_1772247633436861243_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcai19-6.fna.fbcdn.net&_nc_cat=107&_nc_ohc=9TAX44kbq9sAX9c0JBb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBqZaUtTQMY_MD7piixOsOkMKlAPXdp4fYoOEW_CSe4Fg&oe=638B3390&_nc_sid=86f79a,"Yep, obsessed with the back of this top ✨  @_leylalara_⁠
⁠
Shop Item #: 4993812⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #fashionista #chic",25,12181,"['Sky', 'Leg', 'Sleeve', 'Waist', 'Eyewear', 'Thigh', 'Tree', 'Spandex', 'Belt', 'Sportswear']",Sky Leg Sleeve Waist Eyewear Thigh Tree Spandex Belt Sportswear
859,859,Image,https://www.instagram.com/p/ChUnXKmM9jW/,https://instagram.fcai19-6.fna.fbcdn.net/v/t51.2885-15/299840164_747992726258707_859843717027549251_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcai19-6.fna.fbcdn.net&_nc_cat=107&_nc_ohc=aI8mDf-5lWIAX-sFWTI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC13DWYhpjok67pSXRhlFi6spfucUcXpNM3UZjIKLubmQ&oe=638B3041&_nc_sid=86f79a,"This outfit is as hot as the weather ☀️🔥 @loufitlove⁠
⁠
Shop Item #: 5850112⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #OOTD",44,9561,"['Neck', 'Sleeve', 'Flash photography', 'Waist', 'Thigh', 'Chest', 'Trunk', 'Fashion design', 'Necklace', 'Abdomen']",Neck Sleeve Flash photography Waist Thigh Chest Trunk Fashion design Necklace Abdomen
860,860,Image,https://www.instagram.com/p/ChUkDqtsMR8/,https://instagram.fcai19-6.fna.fbcdn.net/v/t51.2885-15/299993974_1060722358145703_132241216944774654_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcai19-6.fna.fbcdn.net&_nc_cat=103&_nc_ohc=yU7nZeWe5CcAX9HHyXg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA87HTDONYKauWvfetyaGrRzUzk4LFJsSRE3iRawrk6PA&oe=638CBFE8&_nc_sid=86f79a,"So simple and carefree ✨💚 @martasummerlove⁠
⁠
Shop Item #: 9994823⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #summer #summervibes #fashion",33,7268,"['Sky', 'Plant', 'Flash photography', 'Sunlight', 'People in nature', 'Grass', 'Happy', 'Grassland', 'Grass family', 'Landscape']",Sky Plant Flash photography Sunlight People in nature Grass Happy Grassland Grass family Landscape
861,861,Image,https://www.instagram.com/p/ChUgfz0sdYk/,https://instagram.fcai19-6.fna.fbcdn.net/v/t51.2885-15/300018033_758832748757941_7791370219304248959_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcai19-6.fna.fbcdn.net&_nc_cat=101&_nc_ohc=HNrbyeF-SK4AX85lq3X&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBqmmx_T3uAFvbClZLxuSksEGpRyoX0r4DQWrhwsbi7hw&oe=638CA6FC&_nc_sid=86f79a,"Level up your summer looks with these cute heeled sandals! 🌸  @silvia_bruno94⁠
⁠
Shop Item #: 10762758⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #sandals",26,5687,"['Outdoor furniture', 'Grass', 'Line', 'Leisure', 'Wood', 'Chair', 'Public space', 'Outdoor table', 'Lawn', 'Magenta']",Outdoor furniture Grass Line Leisure Wood Chair Public space Outdoor table Lawn Magenta
862,862,Image,https://www.instagram.com/p/ChUdIvGMvCn/,https://instagram.fcai19-6.fna.fbcdn.net/v/t51.2885-15/299883376_5369306823137952_5022620745411917196_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcai19-6.fna.fbcdn.net&_nc_cat=100&_nc_ohc=mrk1n3bP-vsAX-zEyX0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBj1xfJT06lOXnJ4r0sqZElCbsjZi8B71A5ezQe2rfUxw&oe=638B3E35&_nc_sid=86f79a,"Casual and chic 🖤  @myra.baas⁠
⁠
Shop Item #: 6414242⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #casualstyle #velvet",52,6143,"['Shoulder', 'Window', 'Leg', 'Neck', 'Sleeve', 'Waist', 'Collar', 'Thigh', 'Leather jacket', 'Knee']",Shoulder Window Leg Neck Sleeve Waist Collar Thigh Leather jacket Knee
863,863,Image,https://www.instagram.com/p/ChUZomIstTX/,https://instagram.fcai19-6.fna.fbcdn.net/v/t51.2885-15/299357261_729812011798715_4910822210193850826_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcai19-6.fna.fbcdn.net&_nc_cat=111&_nc_ohc=-7ECpvx2GhsAX_KYf0l&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDrtcriqAq61494KnLSHPigXZFYeDSGlkpMO2P2T7Gc6w&oe=638B0782&_nc_sid=86f79a,"Feeling oh so sunkissed 🌞  @diieselly⁠
⁠
Shop Item #: 9373372, 9925886⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #chic #fashion #florals #beach",16,6927,"['Hair', 'Water', 'Hairstyle', 'Photograph', 'Sky', 'Smile', 'People on beach', 'People in nature', 'Azure', 'Dress']",Hair Water Hairstyle Photograph Sky Smile People on beach People in nature Azure Dress
865,865,Image,https://www.instagram.com/p/ChSk49rOqJJ/,https://instagram.fcai19-6.fna.fbcdn.net/v/t51.2885-15/299319929_472816317654178_2637521672048220206_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcai19-6.fna.fbcdn.net&_nc_cat=110&_nc_ohc=FrThfGGc2lMAX8qTpuw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBjLPjFIUS1iw03OUoWHmU8JB5-Msr7l0nLMthcCjLZyQ&oe=638B3675&_nc_sid=86f79a,"Find me under the palm trees 🌴  @anastasia.samardzijaa⁠
⁠
Shop Item #: 9973802, 9913175⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #zebraprint #summervibes #chic",19,7154,"['Sky', 'Plant', 'People in nature', 'Orange', 'Wood', 'Trunk', 'Grass', 'Fawn', 'Tree', 'Art']",Sky Plant People in nature Orange Wood Trunk Grass Fawn Tree Art
867,867,Image,https://www.instagram.com/p/ChSeB3bu3Qm/,https://instagram.fcai19-6.fna.fbcdn.net/v/t51.2885-15/299494119_383546853749653_8839963949769864516_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fcai19-6.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Vr1_X_Gdcj0AX-T7oMi&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBy6RkTNZkZ0izakEoR_CWsSKDMUHa5Tes2hQTZaGb5RQ&oe=638BD26E&_nc_sid=86f79a,"Bikini goals 😍✨ @anabeelvalle⁠
⁠
Shop Item #: 3300406⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #tiedye #chic #beach #summer #summerstyle",53,17258,"['Face', 'Water', 'Sky', 'Leg', 'Azure', 'People on beach', 'Beach', 'Sleeve', 'Thigh', 'Waist']",Face Water Sky Leg Azure People on beach Beach Sleeve Thigh Waist
